N: 500,0	L: 	Density:0,8	Noise: 4,1
Time	 Va	
0,0	0,06073857268235675
1,0	0,04913818799684123
2,0	0,04185072301914148
3,0	0,01313402321478464
4,0	0,10176979346555215
5,0	0,04983710149354161
6,0	0,07999993342714291
7,0	0,04960247685672149
8,0	0,08021153430415436
9,0	0,08100335473267434
10,0	0,051190034494929836
11,0	0,051893706236058955
12,0	0,015880776499862425
13,0	0,06217298577220557
14,0	0,027099559736915985
15,0	0,05275952690330099
16,0	0,13733716328192597
17,0	0,07073817333019951
18,0	0,12022947010596617
19,0	0,05251399798598532
20,0	0,07108101988937811
21,0	0,030142642978455994
22,0	0,027683483884712614
23,0	0,02011039507664979
24,0	0,08820851471992469
25,0	0,1165507820443789
26,0	0,03753314889628975
27,0	0,03139377093012992
28,0	0,10070937870395698
29,0	0,02249843783455635
30,0	0,06174993216557755
31,0	0,0818716303643676
32,0	0,08341392735528548
33,0	0,09190382443986338
34,0	0,08637693988201747
35,0	0,1056851865720868
36,0	0,0831686585347451
37,0	0,07763235156997025
38,0	0,051827234605865566
39,0	0,03725310255757752
40,0	0,07154912976883807
41,0	0,08645925192701408
42,0	0,13483834170273595
43,0	0,08968895535909135
44,0	0,09673669836022215
45,0	0,08463266028515076
46,0	0,15164990253128469
47,0	0,0914945795668364
48,0	0,08721475655052645
49,0	0,04002698788021025
50,0	0,08081567123078119
51,0	0,028586869259798635
52,0	0,0731557781817155
53,0	0,03031467937204696
54,0	0,05789104258740779
55,0	0,09535603853641782
56,0	0,08305826642739858
57,0	0,05523409088596185
58,0	0,052616050601424644
59,0	0,014622564415632991
60,0	0,09283724347719144
61,0	0,04886807055791545
62,0	0,09388134766339748
63,0	0,08242420203985391
64,0	0,08887209308394968
65,0	0,11712327927883881
66,0	0,05089811480513294
67,0	0,06669845886738321
68,0	0,05280235231768832
69,0	0,09777792959024822
70,0	0,11784065458415796
71,0	0,10637243538755412
72,0	0,04109822972270198
73,0	0,023879933513291065
74,0	0,03736501207491332
75,0	0,058203774641013103
76,0	0,07710053821620451
77,0	0,027470806449667092
78,0	0,026075474066161067
79,0	0,03658908865044143
80,0	0,04216440301329747
81,0	0,006804556410950832
82,0	0,028071691361778187
83,0	0,06673365065145427
84,0	0,05553196301115615
85,0	0,048621106900475095
