N: 200,0	L: 25,0	Density:0,32	Noise: 2,0
Time	 Va	
0,0	0,036632028647091995
1,0	0,047673096828688546
2,0	0,060089981105346926
3,0	0,07117099612444067
4,0	0,09056270291912635
5,0	0,15549139559199113
6,0	0,11669079504239624
7,0	0,06381788226711953
8,0	0,0795109684608132
9,0	0,11886056734642939
10,0	0,13583228273743167
11,0	0,1628479497662513
12,0	0,15466602310168387
13,0	0,09136990576709565
14,0	0,06556252031658409
15,0	0,06817933668190894
16,0	0,08724859221933559
17,0	0,07332366626052507
18,0	0,232151012379649
19,0	0,26848465199495103
20,0	0,3260632300718895
21,0	0,2964528406403758
22,0	0,3647932649718309
23,0	0,39244156483070186
24,0	0,3748672527356215
25,0	0,3973334413981238
26,0	0,3955329852816416
27,0	0,3190222991480329
28,0	0,36332042371873086
29,0	0,32883666924679184
30,0	0,2776984531864099
31,0	0,3262374059177903
32,0	0,3036850350448531
33,0	0,31051447719347636
34,0	0,3167026353228081
35,0	0,3286621206129997
36,0	0,3145506444643185
37,0	0,2353555119008308
38,0	0,1792430029291929
39,0	0,15599679923527335
40,0	0,08860309639460807
41,0	0,08770327478645706
42,0	0,1775897088198405
43,0	0,16383819666024912
44,0	0,1330367715000586
45,0	0,21210682981737203
46,0	0,19726043323382364
47,0	0,15103132676125497
48,0	0,11902897751454798
49,0	0,10711643041225738
50,0	0,09425956744813437
51,0	0,02792239344147811
52,0	0,08767155038411292
53,0	0,053523893177193214
54,0	0,11979526180835989
55,0	0,14357216286212793
56,0	0,1838107506019962
57,0	0,14378570560623202
58,0	0,17649846704854374
59,0	0,18486759343093104
60,0	0,14968590745877433
61,0	0,1383196924637104
62,0	0,09644093462476876
63,0	0,012564673342500114
64,0	0,04978677060304611
65,0	0,1089968645616503
66,0	0,14853604119009883
67,0	0,217225653334541
68,0	0,1815729832537921
69,0	0,1834814409846601
70,0	0,09270572819489845
71,0	0,15602444206258645
72,0	0,09308340811639021
73,0	0,08008875097031462
74,0	0,010581689865713203
75,0	0,033642500605822155
76,0	0,024202768083419993
