N: 3000,0	L: 25,0	Density:4,8	Noise: 2,0
Time	 Va	
0,0	0,029055465117195787
1,0	0,10351262283405892
2,0	0,1416374941169102
3,0	0,17019945161739794
4,0	0,1980821381103214
5,0	0,21811200490715793
6,0	0,23664969303163022
7,0	0,25427197318867645
8,0	0,2690917397946974
9,0	0,2912833067447486
10,0	0,31458290367355357
11,0	0,3369917292251542
12,0	0,3572938566367623
13,0	0,36328830431306136
14,0	0,3811890579113725
15,0	0,40158534705157944
16,0	0,41312317465817344
17,0	0,4388740586917741
18,0	0,4409468732636642
19,0	0,4329518013385965
20,0	0,4371172953017094
21,0	0,4430399264881599
22,0	0,45445210611757153
23,0	0,46560085891758907
24,0	0,4666681172739876
25,0	0,47158154671940117
26,0	0,47631116937437407
27,0	0,47937362758431734
28,0	0,46252646150420307
29,0	0,4638801918135791
30,0	0,4534851339379823
31,0	0,44059686950055343
32,0	0,43405764710563605
33,0	0,42930318036809734
34,0	0,4345335857425992
35,0	0,4371217694023378
36,0	0,44634009768350213
37,0	0,4594530685690242
38,0	0,4758764233365076
39,0	0,47842910417365797
40,0	0,4869616472476299
41,0	0,4955444620558628
42,0	0,5032907844265755
43,0	0,5056336693056396
44,0	0,5078814460851694
45,0	0,5165233482259894
46,0	0,5165131619707336
47,0	0,5345816789420758
48,0	0,534014837052584
49,0	0,5380108859454079
50,0	0,5590614479896152
51,0	0,5695873604238787
52,0	0,5532125685852036
53,0	0,5430548743842468
54,0	0,5717829621368448
55,0	0,5938760271279269
56,0	0,5808957885056597
57,0	0,5862497690085142
58,0	0,592313553212007
59,0	0,5996446872084583
60,0	0,6031738227657198
61,0	0,6150080211310254
62,0	0,6034909085669643
63,0	0,613146423932988
64,0	0,5977487230691888
65,0	0,584503049594774
66,0	0,5976714782747664
67,0	0,6095888352984551
68,0	0,6131073557326729
69,0	0,6174566918806305
70,0	0,6298248062937252
71,0	0,6190934997960902
72,0	0,616909055280211
73,0	0,6174437284978825
74,0	0,6084330609389806
75,0	0,5920135065680479
