N: 100.0	L: 	Density:0.16	Noise: 5.0
Time	 Va	
0.0	0.12636195655239296
1.0	0.052498410015410064
2.0	0.011219662386216422
3.0	0.07198192145187168
4.0	0.0947346928477137
5.0	0.0298076931106614
6.0	0.09068889280900601
7.0	0.018356780781338556
8.0	0.05584427622941334
9.0	0.13625352672926402
10.0	0.044264368750387036
11.0	0.0716515164889105
12.0	0.07246484278944215
13.0	0.05358363574572109
14.0	0.1729414300470138
15.0	0.10173989130319389
16.0	0.11736531739708529
17.0	0.11265999858461248
18.0	0.11336902874775094
19.0	0.12036126563368174
20.0	0.15293166994953328
21.0	0.17006722333944777
22.0	0.09840102659029032
23.0	0.07020802598557661
24.0	0.04146974998732034
25.0	0.03631396604952682
26.0	0.13733785267494872
27.0	0.039231170953139174
28.0	0.06145444569622125
29.0	0.007032827219552521
30.0	0.06452991586599094
31.0	0.07305486247050481
32.0	0.09570370882049077
33.0	0.10608322591859044
34.0	0.08338888795027354
35.0	0.18242770641624162
36.0	0.1873689202325088
37.0	0.1187149450882945
38.0	0.15903776268556807
39.0	0.15503003589535455
40.0	0.1255902804480789
41.0	0.08561581649766367
42.0	0.05855496490579845
43.0	0.1592114356562748
44.0	0.08199465910265581
45.0	0.18908899923163885
46.0	0.17341440261060612
47.0	0.061177266255585776
48.0	0.07456307474578003
49.0	0.08971606655459148
50.0	0.09047735568251034
51.0	0.03579050029743022
52.0	0.12180706711319052
53.0	0.13865484023242305
54.0	0.13232088462286887
55.0	0.10808942945965126
56.0	0.10258967051384545
57.0	0.04635576747233964
58.0	0.1436383476384935
59.0	0.1347528552121933
60.0	0.021580310224685133
61.0	0.030855425547827053
62.0	0.06725263378095452
63.0	0.05328389155517136
64.0	0.06302699982751386
65.0	0.16084668352057793
66.0	0.1785387598503582
67.0	0.1065259723042974
68.0	0.08252565321599097
69.0	0.1072035551307312
70.0	0.08595807158673954
71.0	0.052063788670714164
72.0	0.09881072115937618
73.0	0.1645598645367597
74.0	0.09401265579703266
75.0	0.13912252693931462
76.0	0.16873961312070207
77.0	0.16386385637324294
78.0	0.05997586209163072
79.0	0.06299750571172397
80.0	0.08164294705972658
81.0	0.04533173772113849
