N: L: 	Density:Noise: 2,1
Time	 Va	
0,013746130852130337
0,051956884356520815
0,08627722182513085
0,09345575763078993
0,11049690349106295
0,13587067688864723
0,17165911386355648
0,1786796540929072
0,18854257225094118
0,22911740297754005
0,23584602109392538
0,22470446720455556
0,25013671730809633
0,28855976802480604
0,3583777790242896
0,34744041712724644
0,3420446076692731
0,3099725390811312
0,3228714603485426
0,3218159613180244
0,3529303380742596
0,33853594510205337
0,3158249585883247
0,34797033014771306
0,36828727560734376
0,38553875241113345
0,3848191300144736
0,379410008730037
0,3758583752985557
0,35758865077429364
0,4139167446069526
0,4272940702858223
0,4659583923158632
0,4821762578361117
0,4673831967115616
0,4829371647289252
0,4855839758824081
0,49094931398594244
0,4787860308018194
0,48435286043278125
0,4966056542536708
0,5278979742030295
0,5124496817470174
0,47377660763262547
0,5044631310667735
0,4602464160465623
0,4452015020264288
0,4098144640037593
0,3588027589463641
0,3456918040814232
0,36631857579718413
0,34759054773511117
0,36436215971600605
0,37890682103035456
0,3749142286600627
0,3861408206888403
0,34875193993297815
0,3605155256149688
0,3763239661931217
0,4276538100959185
0,4154149040863724
0,4253588081419331
0,39144171793544474
0,4037343093022849
0,3827605772224145
0,3911089516354514
0,3723684909248095
0,35178458442867433
0,34603486503424713
0,3176734570986724
0,3172050857562435
0,3309715158114973
0,34552217808023544
0,34956787833495323
0,32637357624905516
0,34466253860066376
0,31310601520164627
0,2879086349450843
0,3084234667396349
0,3189481102087102
0,39446439147972456
0,4024121433977762
0,42958634158843806
0,42588536200278376
0,4278581227321513
0,41155273580015156
0,4361035774790556
0,43380173281156603
0,44506861014640897
0,4573440789910447
0,4521516801111153
0,45021640539431007
0,4372948015328356
0,4297752711446723
0,4442980703301303
0,4677957443581842
0,45133490859426045
0,47459321013494304
0,4965780673781525
0,5107096764004925
0,5051207215097229
0,47357562776060586
0,44642093741526084
0,39966407576890306
0,3698230843049022
0,37985115338319425
0,3694130467767192
0,3104829130262788
0,3009532056895902
0,30008827724912
0,27313756278451423
0,2808309038139532
0,33867936550678135
0,3140750244218331
0,29979860884072596
0,3367884539069506
0,3367882954349884
0,3412892607965336
0,3340224569397873
0,3539836181434442
0,3327494518044405
0,30173641302247717
0,31696435907112136
0,298021096504582
0,31221779276043654
0,3058522559876732
0,2737910729427635
0,2656606126860889
0,3127158047929189
0,33020935316573435
0,3421908167376855
0,33358120586330153
0,31476663326263205
0,33492266883565164
0,31818655628677334
0,2878681926628068
0,2943244084978378
0,29646574032769835
0,2434078805152878
0,27826605030013096
0,270650181300703
0,2884759470267012
0,2923436258996535
0,253434130972872
0,25897494956072586
0,24173349660173926
0,24819992399689175
0,21866494687874027
0,21804547858237636
0,21420154007159103
0,1706196484836635
0,1931757418672196
0,19528559323883293
0,20282233448518908
0,23222201965020678
0,2478483242897641
0,23960336985824673
0,23793758380577007
0,20180770899861525
0,19862554027944934
0,1817666055771896
0,22493301498595608
0,21045827476770756
0,20886947310064166
0,1998517755974
0,1576656739587895
0,17256173038161549
0,2256675853682773
0,2509620507537009
0,2570584297902997
0,21549831001124142
0,20407404645267388
0,15967129477447498
0,13633528684763332
0,07883325250247739
0,07885976944912236
0,07747795459338178
0,09298499611030986
0,09377735417038187
0,11481020361157432
0,09589742542687286
0,10719806824382144
0,10957616198847975
0,15790137649112754
0,16873158951627168
0,1835335552901322
0,1685108402503065
0,18785501667694124
0,13854013709756904
0,1295153597661869
0,1631191339649708
0,18452889229327904
0,22893593463922376
0,18251936137393565
0,1836411548966609
0,21423417368395453
0,22627791376678189
0,2846396699798227
0,3213107789532303
0,33297035985592605
0,3375638691243016
0,33987989054623785
0,35070716233043614
0,3664717430223065
0,3845058011371518
0,4031608265702439
0,4001351628939149
0,38148797129654544
0,40888092115697855
0,4114875090957379
0,40891042066338507
0,41500141594571016
0,40191992520209874
0,41322741783160843
0,4186021333825259
0,39493733815556914
0,3877786697931553
0,393675250782348
0,39183292557307875
0,37457095346217645
0,3747707781016722
0,3867199807024907
0,4186514126365718
0,4499580263799362
0,43070533995122606
0,39848443771867836
0,4162686776852103
0,45140543695133356
0,44037010603688553
0,44804085936995897
0,4566765141904299
0,46718711192690277
0,47897490411039534
0,48958917589265655
0,4605251308433182
0,4600050307944487
0,4630846381724132
0,47048686221898095
0,4883399537866698
0,4940171704159635
0,47030301355399945
0,4531289241963952
0,47099136420213833
0,45160129065258964
0,4475470546505175
0,4462979683611209
0,453458047863898
0,4757342214841886
0,5055921267110115
0,496355671416372
0,4922224023893143
0,4966837704987833
0,5173317006071558
0,5175400978149731
0,5183346056162366
0,5176587218332578
0,5230514171752143
0,5212531727779764
0,48253673643424283
0,4588419468450465
0,46630709635136486
0,470571349089239
0,46322113675340243
0,49783709811184906
0,49385220115853995
0,5027158518551182
0,5098551416245753
0,5011019543966287
0,5206146393793927
0,5217100589467729
0,5275402137312026
0,5336565212531444
0,5473548196570953
0,5504963273278883
0,564999475736387
0,5540057404246926
0,5241858094699626
0,5241889556149378
0,5407874454521726
0,5141227143318895
0,5120448308788289
0,509211760723922
0,498988524281217
0,5128325179716144
0,48215765073287276
0,4924980876002825
0,49601910009390365
0,5019267371365227
0,45457634888988036
0,44331420883842954
0,4591144395846538
0,44461496505965525
0,44203558928392633
0,44188204549689836
0,46240018795658905
0,4800236600978451
0,5184611778783773
0,502723647521437
0,49304041486765326
0,487403020617556
0,46395664681846027
0,44032257371886735
0,44909249770361354
0,45479405974884374
0,479394892502784
0,5162202091053839
0,5301583721098023
0,5219714650449955
0,5299211094258726
0,5373331029336628
0,5365155083017838
0,5317612185991525
0,5243668004131294
0,5051241750577219
0,4954202315662845
0,49822593402727383
0,4956481339055551
0,50264905501744
0,5027659443654567
0,5232104556210493
0,5103821550853711
0,523426838161862
0,5263216260216823
0,5719936173827179
0,5992200663006118
0,6178825764509994
0,6409017373158222
0,6441805135472879
0,6741287101344039
0,6478155214059608
0,6279127848009388
0,5892720559113335
0,5921843009367307
0,6052850930481981
0,5935131710457756
0,6058700891245868
0,6129867651215866
0,6133774502339627
0,5864070065698037
0,5866022318268026
0,6025888071628338
0,59326697375846
0,5899458346186143
0,612055782860365
0,6104696823098801
0,6010976868678942
0,5716943329208454
0,5490480090835035
0,5386829409602127
0,5380545622667845
0,5685315257329109
0,5495053336897091
0,5408530067282862
0,5321929581295134
0,4959790846675049
0,5126639161761049
0,5200586300803844
0,5440249314192275
0,5530422838124924
0,5473350883215895
0,5456322753757754
0,5401232919562424
0,5418086508913084
0,5350205249476968
0,5060335262651656
0,5065944857635456
0,49922604755331007
0,48702374561028156
0,4832163232721418
0,5131821768957122
0,5313140965885539
0,5573456497777862
0,5404218922807574
0,5766029853351303
0,6052573795115926
0,6361858304957271
0,6378125903195019
0,6414444615958534
0,6298837007330536
0,6214446795687182
0,6216772044900182
0,6149468069923909
0,5999575922343472
0,5865815088565879
0,5784410124085553
0,6034584203236031
0,605555296971445
0,6213130386045251
0,6210000215472236
0,618102613066613
0,626449766118552
0,6401446774792672
0,6406493903686612
0,622760446112756
0,6307258851323267
0,6351453612097575
0,6475181279436534
0,6345804534992393
0,62779095771319
0,6346351055608898
0,6421169169098991
0,6264916200157729
0,6782621530597965
0,6611193063171201
0,6561995043229959
0,6436780385194445
0,656292927161584
0,6298354600706387
0,6397715977661069
0,6520486441677104
0,6353555055631662
0,627366800343514
0,6233744497226604
0,6316998097132216
0,6179881543932676
0,6404435840910933
0,6472354680546665
