N: 300.0	L: 7.0	Density:6.122448979591836	Noise: 0.1
Time	 Va	
0.0	0.07123786336891907
1.0	0.36974331694408485
2.0	0.47186372328241727
3.0	0.5129247636897358
4.0	0.5536878828127892
5.0	0.6446262040172387
6.0	0.7478209631849759
7.0	0.8216222366255638
8.0	0.8733919417688202
9.0	0.9125475815810005
10.0	0.9397240613938472
11.0	0.9608094710365608
12.0	0.97571864273476
13.0	0.9863157733824438
14.0	0.992744857786971
15.0	0.9960759247982354
16.0	0.9974288860022514
17.0	0.9981203053559418
18.0	0.9982626033843961
19.0	0.9986990756049237
20.0	0.9990434419993401
21.0	0.9991659041043007
22.0	0.9994139221156491
23.0	0.999440535573744
24.0	0.9995385240384232
25.0	0.9995507688978291
26.0	0.9995827542681925
27.0	0.9995614076667922
28.0	0.9995348698230351
29.0	0.9994720203858037
30.0	0.99945815702157
31.0	0.9994279926115104
32.0	0.9994638197402174
33.0	0.9993937185780325
34.0	0.9994599356227185
35.0	0.9994410341414054
36.0	0.9993568032746039
37.0	0.999393064431834
38.0	0.9994227942739337
39.0	0.9994359099111725
40.0	0.9994278741673731
41.0	0.9995261632772696
42.0	0.9995127219188344
43.0	0.9995174362898469
44.0	0.9995725991794407
45.0	0.9995530417241787
46.0	0.9995324386658977
47.0	0.9995568532243938
48.0	0.9995529420083764
49.0	0.9995216919324119
50.0	0.9995275005356609
51.0	0.9995230441189968
52.0	0.9995846347934231
53.0	0.9995723149187806
54.0	0.9995220586158605
55.0	0.999503959072658
56.0	0.9995596638524368
57.0	0.9995797666689612
58.0	0.9995465409904635
59.0	0.9995964512933093
60.0	0.9995454796348887
61.0	0.9995752796514137
62.0	0.9995018379660555
63.0	0.9995563400994137
64.0	0.9995640465105363
65.0	0.9995380016947959
66.0	0.9995577209566489
67.0	0.9994751865778985
68.0	0.9994770153617816
69.0	0.9994855059153832
70.0	0.9995275721464533
71.0	0.9995258027953499
72.0	0.9995541365826475
73.0	0.9995229906218118
74.0	0.9994945266355916
75.0	0.9994839669854189
76.0	0.9995374633040258
77.0	0.9995700960529433
78.0	0.99956461400169
79.0	0.9995215528996821
80.0	0.9994746468895059
81.0	0.9994983699853445
82.0	0.9995307559946492
83.0	0.9994421082309463
84.0	0.9994620723247054
85.0	0.999526389752529
86.0	0.999509815626501
87.0	0.9995286235793769
88.0	0.9995862595922568
89.0	0.9995158356845898
90.0	0.9994591742076803
91.0	0.9995267212274148
92.0	0.9995885133375192
93.0	0.9994914003863502
94.0	0.9995012007251075
95.0	0.9995182325298302
96.0	0.9995314204738209
97.0	0.9994646296598546
98.0	0.9994676408727762
99.0	0.9994473860038947
100.0	0.9995038784779517
101.0	0.999487919486636
102.0	0.9994507984490566
103.0	0.9995046212757259
104.0	0.9995775954305758
105.0	0.9995316470772165
106.0	0.9994837608693437
107.0	0.999459838782419
108.0	0.9995270653147795
109.0	0.9995242775884906
110.0	0.9995456309749567
111.0	0.9995641451869887
112.0	0.9995311518038341
113.0	0.9995632575809675
114.0	0.9995394862809273
115.0	0.9995751289234606
116.0	0.9995505024420501
117.0	0.999572806796399
118.0	0.9995213392258647
119.0	0.9995959518769807
120.0	0.9995631900220961
121.0	0.9995179428602228
122.0	0.9995309358067545
123.0	0.9995200019423499
124.0	0.99956799913033
125.0	0.9995435089003806
126.0	0.9995849266701642
127.0	0.9995520214574943
128.0	0.9995594801624363
129.0	0.999549939353716
130.0	0.9995112215566682
131.0	0.9995411957849617
132.0	0.9995364627104473
133.0	0.9994860899176045
134.0	0.9994714134013225
135.0	0.999458056713572
136.0	0.9994386886146968
137.0	0.9994932026980513
138.0	0.9995678775279518
139.0	0.999539451535914
140.0	0.9995852511012987
141.0	0.9995733357822881
142.0	0.9995361703161064
143.0	0.999466339147983
144.0	0.9994814476157341
145.0	0.9995910435388778
146.0	0.9995710186334676
147.0	0.999544184778486
148.0	0.9994922047142127
149.0	0.9995390731934203
150.0	0.9995048322182203
151.0	0.9995492217073866
152.0	0.999570765281069
153.0	0.9995654881052016
154.0	0.9995746536730192
155.0	0.9995528476775684
156.0	0.9995178552972596
157.0	0.9995222956690191
158.0	0.9995962376392844
159.0	0.9995105930253211
160.0	0.9995109104202364
161.0	0.9995557151509278
162.0	0.9995213236104367
163.0	0.9995126513339015
164.0	0.9995222059850193
165.0	0.9995151367817842
166.0	0.9995205352528199
167.0	0.9995078621575287
168.0	0.9995246950958443
169.0	0.9995529877736772
170.0	0.9995555606901584
171.0	0.9995485221371385
172.0	0.9995639571553874
173.0	0.9995653435440204
174.0	0.9995459798315723
175.0	0.9995365682829697
176.0	0.9995370628577638
177.0	0.9995443148231309
178.0	0.9995150931363148
179.0	0.9995492451227346
180.0	0.9995885119727361
181.0	0.9996078053735415
182.0	0.9994948500019792
183.0	0.9995821575525414
184.0	0.9995505236178919
185.0	0.9995127572043663
186.0	0.9995015814622396
187.0	0.9994086149416216
188.0	0.9994311394043608
189.0	0.9995600766330353
190.0	0.9995968541256274
191.0	0.9995451703513445
192.0	0.9995434223219454
193.0	0.9996024460168274
194.0	0.9995801461374895
195.0	0.9994588547658395
196.0	0.9995358802232711
197.0	0.9995734496131653
198.0	0.9995691038354334
199.0	0.9995274355789797
200.0	0.9995080952193764
201.0	0.9995438503919252
202.0	0.9995619434636343
203.0	0.999569572674028
204.0	0.9995668734590494
205.0	0.9995224584557973
206.0	0.9995572054048806
207.0	0.9995856747904481
208.0	0.9995343455905967
209.0	0.9995708407703278
210.0	0.9995417739694545
211.0	0.9995665281594532
212.0	0.9995577304551454
213.0	0.9995010624489021
214.0	0.9994191740518434
215.0	0.999464314850799
216.0	0.9995053521126707
217.0	0.999484813448833
218.0	0.9994689302864049
219.0	0.9994665334404357
220.0	0.9995034002741728
221.0	0.9994437474828995
222.0	0.9994290144063691
223.0	0.9994679780921195
224.0	0.9995477679332418
225.0	0.9995597552987541
226.0	0.9995598182410417
227.0	0.999519109308806
228.0	0.9994955603365016
229.0	0.9995060322267308
230.0	0.9995135420039563
231.0	0.9994901712594657
232.0	0.9994915689571067
233.0	0.9995261079686452
234.0	0.9995134880768679
235.0	0.9995440694518175
236.0	0.9995326393275109
237.0	0.9994986596013697
238.0	0.9994513869469211
239.0	0.9995536941924696
240.0	0.9995554607182053
241.0	0.9995243173620808
242.0	0.9995672605786913
243.0	0.9995389033891482
244.0	0.9995504729638106
245.0	0.9996305731358346
246.0	0.9995592818410245
247.0	0.9994699345341104
248.0	0.9994821549310234
249.0	0.9995065222058964
250.0	0.9994671861364383
251.0	0.9994696503207083
252.0	0.9994680078359119
253.0	0.9994846024782652
254.0	0.9995185733301384
255.0	0.9995765653437289
256.0	0.9995840466146804
257.0	0.9995519326109604
258.0	0.9995581238231742
259.0	0.9995274057051255
260.0	0.999608844388088
261.0	0.999549469770272
262.0	0.9995448533313402
263.0	0.9995383803862323
264.0	0.9995538871650533
265.0	0.9994794860488898
266.0	0.999503316409802
267.0	0.9995774051286896
268.0	0.9996015333609437
269.0	0.999538574224442
270.0	0.9996100105278954
271.0	0.9995169001799351
272.0	0.9995800159079129
273.0	0.9995572129050091
274.0	0.9995374078543372
275.0	0.9994972391251016
276.0	0.9995014781583833
277.0	0.9995416044709955
278.0	0.9995628005153855
279.0	0.9995881671259444
280.0	0.9995572158845385
281.0	0.999567088438204
282.0	0.9995659354242804
283.0	0.9995397307850752
284.0	0.9995426523404746
285.0	0.9995464573333425
286.0	0.9995959293266093
287.0	0.999595939783319
288.0	0.9994592030561441
289.0	0.9995928349572394
290.0	0.9995427498762194
291.0	0.9995471464462055
292.0	0.9995987515297691
293.0	0.9995616203528965
294.0	0.9995891737913686
295.0	0.9995675920579221
296.0	0.9995648440387795
297.0	0.9995103890788203
298.0	0.999493290230759
299.0	0.9994966119686473
300.0	0.9994517790581153
301.0	0.9995083584882142
302.0	0.9994191434958715
303.0	0.9994993941758681
304.0	0.9994153048536101
305.0	0.9994625200322119
306.0	0.9994488590907156
307.0	0.9995371890398742
308.0	0.9995619604527775
309.0	0.9995353314721216
310.0	0.9995483676355943
311.0	0.999459035421538
312.0	0.9995067365466085
313.0	0.9995508129446364
314.0	0.9995474097405973
315.0	0.9995890602968797
316.0	0.9995631647061741
317.0	0.99952539742051
318.0	0.9995537040712574
319.0	0.9994930032227897
320.0	0.9995352966534079
321.0	0.9995667751923899
322.0	0.9995760425766532
323.0	0.9995261033530153
324.0	0.9995580930461841
325.0	0.9995636618232381
326.0	0.999545609770737
327.0	0.9995466374519343
328.0	0.9995562724750414
329.0	0.9995774350254211
330.0	0.999541027402619
331.0	0.9995465674603098
332.0	0.9995949245923134
333.0	0.9996086435261131
334.0	0.9995949279143864
335.0	0.9995558786515785
336.0	0.9995757442801142
337.0	0.999602399886337
338.0	0.9995571551153912
339.0	0.9995882492420102
340.0	0.999610430547118
341.0	0.9995521938215101
342.0	0.999542601893639
343.0	0.9995477766027617
344.0	0.9994880945930638
345.0	0.9995247208057636
346.0	0.999552774047814
347.0	0.9996025110772508
348.0	0.9995900034119306
349.0	0.9995847191166296
350.0	0.999537366396369
351.0	0.9995805290613031
352.0	0.9995729366085254
353.0	0.9995913510776094
354.0	0.9995992190356081
355.0	0.99958630801209
356.0	0.9995535058679433
357.0	0.9995833534127313
358.0	0.9995742735626403
359.0	0.9995262702352554
360.0	0.9995821580510419
361.0	0.9995751926463582
362.0	0.9995068077981345
363.0	0.9995308711411308
364.0	0.9995320320667536
365.0	0.9995103954267938
366.0	0.9995357258001124
367.0	0.9995526797974844
368.0	0.9995526766723779
369.0	0.9995794696615472
370.0	0.9995057555708576
371.0	0.9995224851796292
372.0	0.9994736871675424
373.0	0.9994833670508296
374.0	0.9995330564228311
375.0	0.9995439339945927
376.0	0.9996041231098713
377.0	0.9995523831458369
378.0	0.9995560226967841
379.0	0.9995474093839927
380.0	0.9995434629826186
381.0	0.9995451188445463
382.0	0.9995955674429094
383.0	0.999553766095574
384.0	0.9995496396241953
385.0	0.999553486389921
386.0	0.999502018382989
387.0	0.9995284225760059
388.0	0.999570898526184
389.0	0.9995615339190337
390.0	0.9995277933141234
391.0	0.9995570271187112
392.0	0.9995723588670061
393.0	0.9995863075311181
394.0	0.9995305860111867
395.0	0.9994929661953414
396.0	0.9995165516926723
397.0	0.999532278199716
398.0	0.9995975378879248
399.0	0.999499572752882
400.0	0.9995303687637728
401.0	0.9995354014619292
402.0	0.9995201106960822
403.0	0.9995170316539147
404.0	0.9995070795296439
405.0	0.9995465802398902
406.0	0.9995245392813616
407.0	0.9995654273118024
408.0	0.9995629950622381
409.0	0.9995547876405376
410.0	0.9994903503657655
411.0	0.9995539516598173
412.0	0.9995447420551729
413.0	0.9995136931827449
414.0	0.9995295599988869
415.0	0.9995556905312469
416.0	0.9995201412723266
417.0	0.999519964161045
418.0	0.999472391389826
419.0	0.9995268078083702
420.0	0.9995182376778764
421.0	0.9994802370313864
422.0	0.999524161973793
423.0	0.9995049639696915
424.0	0.9995158286573101
425.0	0.9994530280682639
