interval,0.0,0.0007291491896765341,0.0014582983793530683,0.0021874475690296024,0.0029165967587061366,0.0036457459483826707,0.004374895138059205,0.005104044327735739,0.005833193517412273,0.006562342707088807,0.0072914918967653414,0.008020641086441876,0.00874979027611841,0.009478939465794943,0.010208088655471478,0.010937237845148013,0.011666387034824546,0.01239553622450108,0.013124685414177615,0.01385383460385415,0.014582983793530683,0.015312132983207216,0.016041282172883753,0.016770431362560286,0.01749958055223682,0.018228729741913353,0.018957878931589886,0.019687028121266423,0.020416177310942956,0.02114532650061949,0.021874475690296026,0.02260362487997256,0.023332774069649093,0.024061923259325626,0.02479107244900216,0.025520221638678696,0.02624937082835523,0.026978520018031762,0.0277076692077083,0.028436818397384832,0.029165967587061366,0.0298951167767379,0.030624265966414432,0.03135341515609097,0.032082564345767506,0.032811713535444036,0.03354086272512057,0.0342700119147971,0.03499916110447364,0.035728310294150176,0.036457459483826705,0.03718660867350324,0.03791575786317977,0.03864490705285631,0.039374056242532846,0.040103205432209375,0.04083235462188591,0.04156150381156245,0.04229065300123898,0.043019802190915515,0.04374895138059205,0.04447810057026858,0.04520724975994512,0.04593639894962165,0.046665548139298185,0.04739469732897472,0.04812384651865125,0.04885299570832779,0.04958214489800432,0.050311294087680855,0.05104044327735739,0.05176959246703392,0.05249874165671046,0.053227890846386995,0.053957040036063525,0.05468618922574006,0.0554153384154166,0.05614448760509313,0.056873636794769665,0.057602785984446195,0.05833193517412273,0.05906108436379927,0.0597902335534758,0.060519382743152335,0.061248531932828865,0.0619776811225054,0.06270683031218194,0.06343597950185847,0.06416512869153501,0.06489427788121153,0.06562342707088807,0.06635257626056461,0.06708172545024114,0.06781087463991768,0.0685400238295942,0.06926917301927074,0.06999832220894728,0.07072747139862381,0.07145662058830035,0.07218576977797687,0.07291491896765341
times,0,1357,1276,1140,1030,936,860,725,683,616,579,497,434,383,386,308,263,231,244,225,187,175,183,140,117,119,102,91,90,78,60,83,47,46,41,57,45,30,29,19,17,23,19,21,16,24,11,19,13,11,13,12,6,4,10,2,5,5,0,4,3,3,3,5,1,1,2,2,0,1,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
