interval,0.0,0.00034649594862961566,0.0006929918972592313,0.001039487845888847,0.0013859837945184627,0.0017324797431480783,0.002078975691777694,0.00242547164040731,0.0027719675890369253,0.0031184635376665408,0.0034649594862961566,0.0038114554349257725,0.004157951383555388,0.004504447332185003,0.00485094328081462,0.005197439229444235,0.005543935178073851,0.005890431126703466,0.0062369270753330815,0.006583423023962698,0.006929918972592313,0.007276414921221929,0.007622910869851545,0.00796940681848116,0.008315902767110776,0.008662398715740392,0.009008894664370007,0.009355390612999623,0.00970188656162924,0.010048382510258854,0.01039487845888847,0.010741374407518085,0.011087870356147701,0.011434366304777318,0.011780862253406932,0.012127358202036548,0.012473854150666163,0.01282035009929578,0.013166846047925396,0.01351334199655501,0.013859837945184627,0.014206333893814243,0.014552829842443857,0.014899325791073474,0.01524582173970309,0.015592317688332705,0.01593881363696232,0.016285309585591937,0.016631805534221552,0.016978301482851166,0.017324797431480785,0.0176712933801104,0.018017789328740014,0.018364285277369632,0.018710781225999246,0.01905727717462886,0.01940377312325848,0.019750269071888094,0.020096765020517708,0.020443260969147323,0.02078975691777694,0.021136252866406555,0.02148274881503617,0.021829244763665788,0.022175740712295403,0.022522236660925017,0.022868732609554635,0.02321522855818425,0.023561724506813864,0.023908220455443482,0.024254716404073097,0.02460121235270271,0.024947708301332326,0.025294204249961944,0.02564070019859156,0.025987196147221173,0.02633369209585079,0.026680188044480406,0.02702668399311002,0.02737317994173964,0.027719675890369253,0.028066171838998868,0.028412667787628486,0.0287591637362581,0.029105659684887715,0.029452155633517333,0.029798651582146948,0.030145147530776562,0.03049164347940618,0.030838139428035795,0.03118463537666541,0.031531131325295024,0.03187762727392464,0.03222412322255426,0.032570619171183875,0.03291711511981349,0.033263611068443104,0.03361010701707272,0.03395660296570233,0.03430309891433195,0.03464959486296157
times,0,4525,3984,3506,3073,2868,2449,2052,1896,1609,1437,1237,1111,1001,882,763,615,529,474,399,413,351,275,266,258,200,169,146,117,121,85,88,83,79,65,57,52,41,32,30,31,35,17,16,20,21,16,14,10,12,10,8,5,6,3,8,2,2,0,7,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
